"id","taxonID","identifier","parentNameUsageID","kingdom","phylum","class","order","family","genus","specificEpithet","infraspecificEpithet","modified","scientificName","taxonRank","references"
69210,"https://www.inaturalist.org/taxa/69210","https://www.inaturalist.org/taxa/69210","https://www.inaturalist.org/taxa/69207","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Punctelia","subrudecta","isidiata","2011-04-09T22:47:23Z","Punctelia subrudecta isidiata","form","http://www.ubio.org/browser/details.php?namebankID=1359762"
69211,"https://www.inaturalist.org/taxa/69211","https://www.inaturalist.org/taxa/69211","https://www.inaturalist.org/taxa/1094690","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Punctelia","","","2020-06-10T14:52:51Z","Punctelia","genus","http://www.ubio.org/browser/details.php?namebankID=236216"
69212,"https://www.inaturalist.org/taxa/69212","https://www.inaturalist.org/taxa/69212","https://www.inaturalist.org/taxa/69214","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Pannariaceae","Pannaria","aenea","","2011-04-09T22:49:19Z","Pannaria aenea","species","http://www.ubio.org/browser/details.php?namebankID=1391092"
69214,"https://www.inaturalist.org/taxa/69214","https://www.inaturalist.org/taxa/69214","https://www.inaturalist.org/taxa/69220","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Pannariaceae","Pannaria","","","2019-08-27T02:15:37Z","Pannaria","genus","http://www.ubio.org/browser/details.php?namebankID=2560980"
69215,"https://www.inaturalist.org/taxa/69215","https://www.inaturalist.org/taxa/69215","https://www.inaturalist.org/taxa/69214","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Pannariaceae","Pannaria","adpressa","","2011-04-09T22:49:19Z","Pannaria adpressa","species","http://www.ubio.org/browser/details.php?namebankID=1391091"
69216,"https://www.inaturalist.org/taxa/69216","https://www.inaturalist.org/taxa/69216","https://www.inaturalist.org/taxa/69214","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Pannariaceae","Pannaria","andina","","2011-04-09T22:49:19Z","Pannaria andina","species","http://www.ubio.org/browser/details.php?namebankID=1632521"
69430,"https://www.inaturalist.org/taxa/69430","https://www.inaturalist.org/taxa/69430","https://www.inaturalist.org/taxa/69468","Fungi","Ascomycota","Candelariomycetes","Candelariales","Candelariaceae","Candelaria","concolor","","2020-02-06T16:04:27Z","Candelaria concolor","species","http://www.ubio.org/browser/details.php?namebankID=441131"
69436,"https://www.inaturalist.org/taxa/69436","https://www.inaturalist.org/taxa/69436","https://www.inaturalist.org/taxa/69437","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Flavopunctelia","flaventior","","2015-05-11T09:31:29Z","Flavopunctelia flaventior","species","http://www.ubio.org/browser/details.php?namebankID=3023849"
69437,"https://www.inaturalist.org/taxa/69437","https://www.inaturalist.org/taxa/69437","https://www.inaturalist.org/taxa/1094690","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Flavopunctelia","","","2020-06-14T01:12:09Z","Flavopunctelia","genus","http://www.ubio.org/browser/details.php?namebankID=236174"
69468,"https://www.inaturalist.org/taxa/69468","https://www.inaturalist.org/taxa/69468","https://www.inaturalist.org/taxa/69475","Fungi","Ascomycota","Candelariomycetes","Candelariales","Candelariaceae","Candelaria","","","2021-01-25T01:54:47Z","Candelaria","genus","http://www.ubio.org/browser/details.php?namebankID=2560867"
69728,"https://www.inaturalist.org/taxa/69728","https://www.inaturalist.org/taxa/69728","https://www.inaturalist.org/taxa/54294","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Peltigeraceae","Peltigera","polydactylon","","2019-08-27T02:15:45Z","Peltigera polydactylon","species","http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/5964341"
69729,"https://www.inaturalist.org/taxa/69729","https://www.inaturalist.org/taxa/69729","https://www.inaturalist.org/taxa/54294","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Peltigeraceae","Peltigera","neckeri","","2020-10-02T22:26:54Z","Peltigera neckeri","species","http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/5938129"
69730,"https://www.inaturalist.org/taxa/69730","https://www.inaturalist.org/taxa/69730","https://www.inaturalist.org/taxa/54294","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Peltigeraceae","Peltigera","hymenina","","2019-08-27T02:15:43Z","Peltigera hymenina","species","http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/5964335"
71060,"https://www.inaturalist.org/taxa/71060","https://www.inaturalist.org/taxa/71060","https://www.inaturalist.org/taxa/123680","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Ochrolechiaceae","Ochrolechia","","","2021-01-25T01:41:07Z","Ochrolechia","genus","http://www.ubio.org/browser/details.php?namebankID=8298554"
83474,"https://www.inaturalist.org/taxa/83474","https://www.inaturalist.org/taxa/83474","https://www.inaturalist.org/taxa/83475","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Cladoniaceae","Cladonia","confusa","confusa","2016-12-04T21:32:28Z","Cladonia confusa confusa","form","http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/5969386"
83475,"https://www.inaturalist.org/taxa/83475","https://www.inaturalist.org/taxa/83475","https://www.inaturalist.org/taxa/49490","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Cladoniaceae","Cladonia","confusa","","2019-08-12T09:11:04Z","Cladonia confusa","species","http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/5933404"
87619,"https://www.inaturalist.org/taxa/87619","https://www.inaturalist.org/taxa/87619","https://www.inaturalist.org/taxa/86004","Animalia","Arthropoda","Insecta","Odonata","Polythoridae","Cora","","","2020-01-03T18:41:48Z","Cora","genus",""
88530,"https://www.inaturalist.org/taxa/88530","https://www.inaturalist.org/taxa/88530","https://www.inaturalist.org/taxa/52301","Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Glyphis","","","2022-11-22T14:14:03Z","Glyphis","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378778"
98389,"https://www.inaturalist.org/taxa/98389","https://www.inaturalist.org/taxa/98389","https://www.inaturalist.org/taxa/87619","Animalia","Arthropoda","Insecta","Odonata","Polythoridae","Cora","marina","","2020-01-03T18:16:46Z","Cora marina","species","http://www.catalogueoflife.org/annual-checklist/details/species/id/9696127"
101508,"https://www.inaturalist.org/taxa/101508","https://www.inaturalist.org/taxa/101508","https://www.inaturalist.org/taxa/88530","Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Glyphis","gangeticus","","2019-11-23T00:36:59Z","Glyphis gangeticus","species","http://www.fishbase.org"
101509,"https://www.inaturalist.org/taxa/101509","https://www.inaturalist.org/taxa/101509","https://www.inaturalist.org/taxa/88530","Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Glyphis","garricki","","2019-04-18T19:04:37Z","Glyphis garricki","species","http://www.fishbase.org"
101510,"https://www.inaturalist.org/taxa/101510","https://www.inaturalist.org/taxa/101510","https://www.inaturalist.org/taxa/88530","Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Glyphis","glyphis","","2019-11-23T00:36:59Z","Glyphis glyphis","species","http://www.fishbase.org"
117300,"https://www.inaturalist.org/taxa/117300","https://www.inaturalist.org/taxa/117300","https://www.inaturalist.org/taxa/54294","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Peltigeraceae","Peltigera","hydrothyria","","2022-07-02T17:52:18Z","Peltigera hydrothyria","species","http://www.ubio.org/browser/details.php?namebankID=3368725"
117422,"https://www.inaturalist.org/taxa/117422","https://www.inaturalist.org/taxa/117422","https://www.inaturalist.org/taxa/117425","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Icmadophilaceae","Dibaeis","baeomyces","","2020-10-14T12:04:18Z","Dibaeis baeomyces","species","http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/5961819"
117425,"https://www.inaturalist.org/taxa/117425","https://www.inaturalist.org/taxa/117425","https://www.inaturalist.org/taxa/117424","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Icmadophilaceae","Dibaeis","","","2019-08-27T02:16:48Z","Dibaeis","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2269064"
117846,"https://www.inaturalist.org/taxa/117846","https://www.inaturalist.org/taxa/117846","https://www.inaturalist.org/taxa/147234","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Niebla","ceruchoides","","2017-02-18T09:34:25Z","Niebla ceruchoides","species","http://www.ubio.org/browser/details.php?namebankID=8310921"
117847,"https://www.inaturalist.org/taxa/117847","https://www.inaturalist.org/taxa/117847","https://www.inaturalist.org/taxa/117852","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Nephromataceae","Nephroma","laevigatum","","2019-08-27T02:15:33Z","Nephroma laevigatum","species","http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/5964155"
117849,"https://www.inaturalist.org/taxa/117849","https://www.inaturalist.org/taxa/117849","https://www.inaturalist.org/taxa/992273","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Xanthoparmelia","verruculifera","","2020-01-04T10:38:01Z","Xanthoparmelia verruculifera","species","http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/5962620"
117852,"https://www.inaturalist.org/taxa/117852","https://www.inaturalist.org/taxa/117852","https://www.inaturalist.org/taxa/117851","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Nephromataceae","Nephroma","","","2019-11-23T03:43:29Z","Nephroma","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2267733"
117853,"https://www.inaturalist.org/taxa/117853","https://www.inaturalist.org/taxa/117853","https://www.inaturalist.org/taxa/1094690","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Melanelia","","","2020-06-02T15:24:56Z","Melanelia","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2268562"
117854,"https://www.inaturalist.org/taxa/117854","https://www.inaturalist.org/taxa/117854","https://www.inaturalist.org/taxa/117865","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Pertusaria","pustulata","","2017-11-26T10:22:26Z","Pertusaria pustulata","species","http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/5964412"
117855,"https://www.inaturalist.org/taxa/117855","https://www.inaturalist.org/taxa/117855","https://www.inaturalist.org/taxa/117865","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Pertusaria","leioplaca","","2019-08-27T02:17:02Z","Pertusaria leioplaca","species","http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/5964385"
117856,"https://www.inaturalist.org/taxa/117856","https://www.inaturalist.org/taxa/117856","https://www.inaturalist.org/taxa/117865","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Pertusaria","californica","","2014-10-03T23:24:22Z","Pertusaria californica","species","http://www.ubio.org/browser/details.php?namebankID=3988102"
117858,"https://www.inaturalist.org/taxa/117858","https://www.inaturalist.org/taxa/117858","https://www.inaturalist.org/taxa/54294","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Peltigeraceae","Peltigera","membranacea","","2019-08-27T02:15:44Z","Peltigera membranacea","species","http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/5964340"
117859,"https://www.inaturalist.org/taxa/117859","https://www.inaturalist.org/taxa/117859","https://www.inaturalist.org/taxa/117867","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Parmotrema","crinitum","","2020-01-04T22:10:23Z","Parmotrema crinitum","species","http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/5962560"
117860,"https://www.inaturalist.org/taxa/117860","https://www.inaturalist.org/taxa/117860","https://www.inaturalist.org/taxa/54735","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Parmelia","saxatilis","","2019-09-22T18:09:34Z","Parmelia saxatilis","species","http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/5964306"
117861,"https://www.inaturalist.org/taxa/117861","https://www.inaturalist.org/taxa/117861","https://www.inaturalist.org/taxa/117871","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Normandina","pulchella","","2020-02-12T15:11:58Z","Normandina pulchella","species","http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/5964160"
117862,"https://www.inaturalist.org/taxa/117862","https://www.inaturalist.org/taxa/117862","https://www.inaturalist.org/taxa/71060","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Ochrolechiaceae","Ochrolechia","subpallescens","","2012-08-11T23:18:33Z","Ochrolechia subpallescens","species","http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/5960245"
117863,"https://www.inaturalist.org/taxa/117863","https://www.inaturalist.org/taxa/117863","https://www.inaturalist.org/taxa/147234","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Niebla","combeoides","","2018-02-15T00:27:26Z","Niebla combeoides","species","http://www.ubio.org/browser/details.php?namebankID=8310923"
117865,"https://www.inaturalist.org/taxa/117865","https://www.inaturalist.org/taxa/117865","https://www.inaturalist.org/taxa/117864","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","Pertusaria","","","2019-11-23T01:23:23Z","Pertusaria","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2267728"
117867,"https://www.inaturalist.org/taxa/117867","https://www.inaturalist.org/taxa/117867","https://www.inaturalist.org/taxa/1094690","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Parmotrema","","","2021-07-26T06:43:52Z","Parmotrema","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2266827"
117871,"https://www.inaturalist.org/taxa/117871","https://www.inaturalist.org/taxa/117871","https://www.inaturalist.org/taxa/117870","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Normandina","","","2019-11-23T03:43:56Z","Normandina","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2268718"
117872,"https://www.inaturalist.org/taxa/117872","https://www.inaturalist.org/taxa/117872","https://www.inaturalist.org/taxa/117878","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","Pyrrhospora","quernea","","2019-08-27T02:13:15Z","Pyrrhospora quernea","species","http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/5941078"
117873,"https://www.inaturalist.org/taxa/117873","https://www.inaturalist.org/taxa/117873","https://www.inaturalist.org/taxa/117884","Fungi","Ascomycota","Eurotiomycetes","Pyrenulales","Pyrenulaceae","Pyrenula","occidentalis","","2019-06-01T01:29:59Z","Pyrenula occidentalis","species","http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/5942084"
117874,"https://www.inaturalist.org/taxa/117874","https://www.inaturalist.org/taxa/117874","https://www.inaturalist.org/taxa/117886","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Platismatia","glauca","","2019-11-12T21:19:39Z","Platismatia glauca","species","http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/5959962"
117875,"https://www.inaturalist.org/taxa/117875","https://www.inaturalist.org/taxa/117875","https://www.inaturalist.org/taxa/117887","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","Physcia","tribacia","","2017-11-26T10:41:26Z","Physcia tribacia","species","http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/5964478"
117876,"https://www.inaturalist.org/taxa/117876","https://www.inaturalist.org/taxa/117876","https://www.inaturalist.org/taxa/117886","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Platismatia","herrei","","2015-05-11T12:24:27Z","Platismatia herrei","species","http://www.ubio.org/browser/details.php?namebankID=8301983"
117877,"https://www.inaturalist.org/taxa/117877","https://www.inaturalist.org/taxa/117877","https://www.inaturalist.org/taxa/117887","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","Physcia","aipolia","","2019-08-27T02:12:05Z","Physcia aipolia","species","http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/5964468"
