"Family","Genus","Authority","id","taxonID","identifier","parentNameUsageID","kingdom","phylum","class","order","family","specificEpithet","infraspecificEpithet","modified","scientificName","taxonRank","references"
"Parmeliaceae","Relicina","(Hale & Kurok.) Hale",175094,"https://www.inaturalist.org/taxa/175094","https://www.inaturalist.org/taxa/175094","https://www.inaturalist.org/taxa/1094690","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","","","2020-06-02T15:29:20Z","Relicina","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378953"
"Parmeliaceae","Remototrachyna","Divakar & A. Crespo",1138182,"https://www.inaturalist.org/taxa/1138182","https://www.inaturalist.org/taxa/1138182","https://www.inaturalist.org/taxa/1094690","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","","","2020-10-06T14:06:22Z","Remototrachyna","genus","https://eol.org/pages/21307789"
"Parmeliaceae","Sulcaria","Bystr.",174837,"https://www.inaturalist.org/taxa/174837","https://www.inaturalist.org/taxa/174837","https://www.inaturalist.org/taxa/1094690","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","","","2020-06-02T15:29:24Z","Sulcaria","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2432426"
"Parmeliaceae","Tuckermanella","Essl.",352739,"https://www.inaturalist.org/taxa/352739","https://www.inaturalist.org/taxa/352739","https://www.inaturalist.org/taxa/1094690","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","","","2020-06-02T15:29:26Z","Tuckermanella","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2432266"
"Parmeliaceae","Tuckermanopsis","Gyeln.",813872,"https://www.inaturalist.org/taxa/813872","https://www.inaturalist.org/taxa/813872","https://www.inaturalist.org/taxa/1094690","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","","","2022-05-23T13:52:47Z","Tuckermanopsis","genus","https://eol.org/pages/102975"
"Parmeliaceae","Usnea","Dill. ex Adans.",67747,"https://www.inaturalist.org/taxa/67747","https://www.inaturalist.org/taxa/67747","https://www.inaturalist.org/taxa/1094690","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","","","2020-12-12T05:41:50Z","Usnea","genus","http://www.catalogueoflife.org//browse/tree/id/2360286"
"Parmeliaceae","Usnocetraria","M.J. Lai & J.C. Wei",504612,"https://www.inaturalist.org/taxa/504612","https://www.inaturalist.org/taxa/504612","https://www.inaturalist.org/taxa/1094690","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","","","2020-06-02T15:29:35Z","Usnocetraria","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2456416"
"Parmeliaceae","Vulpicida","Mattsson & M.J. Lai",54322,"https://www.inaturalist.org/taxa/54322","https://www.inaturalist.org/taxa/54322","https://www.inaturalist.org/taxa/1094690","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","","","2021-12-10T19:01:26Z","Vulpicida","genus","http://www.ubio.org/browser/details.php?namebankID=2561033"
"Parmeliaceae","Xanthoparmelia","(Vain.) Hale",60724,"https://www.inaturalist.org/taxa/60724","https://www.inaturalist.org/taxa/60724","https://www.inaturalist.org/taxa/1094690","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","","","2021-01-25T01:56:01Z","Xanthoparmelia","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2266987"
"Peltigeraceae","Crocodia","Link",374430,"https://www.inaturalist.org/taxa/374430","https://www.inaturalist.org/taxa/374430","https://www.inaturalist.org/taxa/48713","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Lobariaceae","","","2021-01-27T22:56:17Z","Crocodia","genus",""
"Peltigeraceae","Dendriscosticta","Moncada & Lücking",464003,"https://www.inaturalist.org/taxa/464003","https://www.inaturalist.org/taxa/464003","https://www.inaturalist.org/taxa/48713","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Lobariaceae","","","2015-05-12T01:40:57Z","Dendriscosticta","genus",""
"Peltigeraceae","Lobaria","(Schreb.) Hoffm.",48714,"https://www.inaturalist.org/taxa/48714","https://www.inaturalist.org/taxa/48714","https://www.inaturalist.org/taxa/48713","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Lobariaceae","","","2019-11-23T01:23:22Z","Lobaria","genus","http://www.catalogueoflife.org/browse_taxa.php?selected_taxon=30235"
"Peltigeraceae","Lobariella","Yoshim.",175670,"https://www.inaturalist.org/taxa/175670","https://www.inaturalist.org/taxa/175670","https://www.inaturalist.org/taxa/48713","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Lobariaceae","","","2014-02-22T02:43:02Z","Lobariella","genus","http://www.ubio.org/browser/details.php?namebankID=9712558"
"Peltigeraceae","Lobarina","Nyl. ex Cromb.",379089,"https://www.inaturalist.org/taxa/379089","https://www.inaturalist.org/taxa/379089","https://www.inaturalist.org/taxa/48713","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Lobariaceae","","","2021-09-08T17:48:10Z","Lobarina","genus","http://www.indexfungorum.org/names/names.asp"
"Peltigeraceae","Nephroma","Ach.",117852,"https://www.inaturalist.org/taxa/117852","https://www.inaturalist.org/taxa/117852","https://www.inaturalist.org/taxa/117851","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Nephromataceae","","","2019-11-23T03:43:29Z","Nephroma","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2267733"
"Peltigeraceae","Peltigera","Willd.",54294,"https://www.inaturalist.org/taxa/54294","https://www.inaturalist.org/taxa/54294","https://www.inaturalist.org/taxa/54295","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Peltigeraceae","","","2019-11-23T01:23:22Z","Peltigera","genus","http://www.catalogueoflife.org/annual-checklist/2009/browse_taxa.php?selected_taxon=25778"
"Peltigeraceae","Podostictina","Clem.",465029,"https://www.inaturalist.org/taxa/465029","https://www.inaturalist.org/taxa/465029","https://www.inaturalist.org/taxa/48713","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Lobariaceae","","","2021-01-27T22:57:40Z","Podostictina","genus","http://www.ubio.org/browser/details.php?namebankID=9703326"
"Peltigeraceae","Pseudocyphellaria","Vain.",55247,"https://www.inaturalist.org/taxa/55247","https://www.inaturalist.org/taxa/55247","https://www.inaturalist.org/taxa/48713","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Lobariaceae","","","2015-02-24T04:39:30Z","Pseudocyphellaria","genus","http://www.catalogueoflife.org/annual-checklist/2009/browse_taxa.php?selected_taxon=25775"
"Peltigeraceae","Ricasolia","De Not.",379260,"https://www.inaturalist.org/taxa/379260","https://www.inaturalist.org/taxa/379260","https://www.inaturalist.org/taxa/48713","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Lobariaceae","","","2020-02-13T07:08:14Z","Ricasolia","genus",""
"Peltigeraceae","Solorina","Ach.",174908,"https://www.inaturalist.org/taxa/174908","https://www.inaturalist.org/taxa/174908","https://www.inaturalist.org/taxa/54295","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Peltigeraceae","","","2019-11-23T03:45:29Z","Solorina","genus","http://www.ubio.org/browser/details.php?namebankID=2561103"
"Peltigeraceae","Sticta","(Schreb.) Ach.",117896,"https://www.inaturalist.org/taxa/117896","https://www.inaturalist.org/taxa/117896","https://www.inaturalist.org/taxa/48713","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Lobariaceae","","","2011-08-16T23:18:16Z","Sticta","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2267775"
"Peltigeraceae","Yarrumia","D.J. Galloway",446984,"https://www.inaturalist.org/taxa/446984","https://www.inaturalist.org/taxa/446984","https://www.inaturalist.org/taxa/48713","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Lobariaceae","","","2020-08-16T10:47:36Z","Yarrumia","genus",""
"Peltigeraceae","Yoshimuriella","Moncada & Lücking",545536,"https://www.inaturalist.org/taxa/545536","https://www.inaturalist.org/taxa/545536","https://www.inaturalist.org/taxa/48713","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Lobariaceae","","","2017-05-11T03:05:15Z","Yoshimuriella","genus","http://eol.org/pages/42620937"
"Peltigerales_family_incertae_sedis","Erinacellus","T. Sprib., Muggia & Tønsberg",508899,"https://www.inaturalist.org/taxa/508899","https://www.inaturalist.org/taxa/508899","https://www.inaturalist.org/taxa/48712","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","","","","2016-09-29T00:57:10Z","Erinacellus","genus","http://speciesfungorum.org/"
"Peltulaceae","Peltula","Nyl.",175506,"https://www.inaturalist.org/taxa/175506","https://www.inaturalist.org/taxa/175506","https://www.inaturalist.org/taxa/175611","Fungi","Ascomycota","Lichinomycetes","Lichinales","Peltulaceae","","","2019-11-23T03:45:58Z","Peltula","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378792"
"Pertusariaceae","Loxosporopsis","Brodo, Henssen & Imshaug",175574,"https://www.inaturalist.org/taxa/175574","https://www.inaturalist.org/taxa/175574","https://www.inaturalist.org/taxa/117864","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","","","2018-11-06T06:27:59Z","Loxosporopsis","genus","http://www.ubio.org/browser/details.php?namebankID=236372"
"Pertusariaceae","Pertusaria","DC.",117865,"https://www.inaturalist.org/taxa/117865","https://www.inaturalist.org/taxa/117865","https://www.inaturalist.org/taxa/117864","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Pertusariaceae","","","2019-11-23T01:23:23Z","Pertusaria","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2267728"
"Pezizomycotina_family_incertae_sedis","Biatoridium","J. Lahm ex Körb.",378772,"https://www.inaturalist.org/taxa/378772","https://www.inaturalist.org/taxa/378772","https://www.inaturalist.org/taxa/372740","Fungi","Ascomycota","","","","","","2018-11-04T00:05:36Z","Biatoridium","genus",""
"Pezizomycotina_family_incertae_sedis","Cheiromycina","B. Sutton",462691,"https://www.inaturalist.org/taxa/462691","https://www.inaturalist.org/taxa/462691","https://www.inaturalist.org/taxa/463985","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Malmideaceae","","","2018-11-01T02:46:35Z","Cheiromycina","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2474396"
"Pezizomycotina_family_incertae_sedis","Frigidopyrenia","Grube",462765,"https://www.inaturalist.org/taxa/462765","https://www.inaturalist.org/taxa/462765","https://www.inaturalist.org/taxa/372740","Fungi","Ascomycota","","","","","","2018-11-04T00:04:16Z","Frigidopyrenia","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2379985"
"Pezizomycotina_family_incertae_sedis","Melanophloea","P. James & Vězda",463496,"https://www.inaturalist.org/taxa/463496","https://www.inaturalist.org/taxa/463496","https://www.inaturalist.org/taxa/372740","Fungi","Ascomycota","","","","","","2018-11-04T00:03:28Z","Melanophloea","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2457980"
"Pezizomycotina_family_incertae_sedis","Milospium","D. Hawksw.",1000443,"https://www.inaturalist.org/taxa/1000443","https://www.inaturalist.org/taxa/1000443","https://www.inaturalist.org/taxa/372740","Fungi","Ascomycota","","","","","","2020-01-11T02:04:21Z","Milospium","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2397214"
"Pezizomycotina_family_incertae_sedis","Psammina","Sacc. & M. Rousseau ex E. Bommer & M. Rousseau",1285289,"https://www.inaturalist.org/taxa/1285289","https://www.inaturalist.org/taxa/1285289","https://www.inaturalist.org/taxa/372740","Fungi","Ascomycota","","","","","","2021-09-28T23:46:58Z","Psammina","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2389812"
"Pezizomycotina_family_incertae_sedis","Pyrenocollema","Reinke",175366,"https://www.inaturalist.org/taxa/175366","https://www.inaturalist.org/taxa/175366","https://www.inaturalist.org/taxa/372740","Fungi","Ascomycota","","","","","","2018-11-04T00:02:36Z","Pyrenocollema","genus","http://www.ubio.org/browser/details.php?namebankID=235129"
"Pezizomycotina_family_incertae_sedis","Wadeana","Coppins & P. James",1162197,"https://www.inaturalist.org/taxa/1162197","https://www.inaturalist.org/taxa/1162197","https://www.inaturalist.org/taxa/372740","Fungi","Ascomycota","","","","","","2020-12-27T22:11:57Z","Wadeana","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2441028"
"Phlyctidaceae","Phlyctis","(Wallr.) Flot.",175440,"https://www.inaturalist.org/taxa/175440","https://www.inaturalist.org/taxa/175440","https://www.inaturalist.org/taxa/175458","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Phlyctidaceae","","","2019-11-23T03:43:23Z","Phlyctis","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378560"
"Phlyctidaceae","Psathyrophlyctis","Brusse",864225,"https://www.inaturalist.org/taxa/864225","https://www.inaturalist.org/taxa/864225","https://www.inaturalist.org/taxa/175458","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Phlyctidaceae","","","2019-02-11T22:10:03Z","Psathyrophlyctis","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2390216"
"Physciaceae","Anaptychia","Körb.",175357,"https://www.inaturalist.org/taxa/175357","https://www.inaturalist.org/taxa/175357","https://www.inaturalist.org/taxa/60717","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","","","2019-11-23T01:03:53Z","Anaptychia","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2377295"
"Physciaceae","Culbersonia","Essl.",175921,"https://www.inaturalist.org/taxa/175921","https://www.inaturalist.org/taxa/175921","https://www.inaturalist.org/taxa/60717","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","","","2012-10-23T23:18:34Z","Culbersonia","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378706"
"Physciaceae","Heterodermia","Trevis.",155495,"https://www.inaturalist.org/taxa/155495","https://www.inaturalist.org/taxa/155495","https://www.inaturalist.org/taxa/60717","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","","","2019-11-23T03:41:47Z","Heterodermia","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378860"
"Physciaceae","Hyperphyscia","Müll. Arg.",175712,"https://www.inaturalist.org/taxa/175712","https://www.inaturalist.org/taxa/175712","https://www.inaturalist.org/taxa/60717","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","","","2012-10-23T23:10:19Z","Hyperphyscia","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378979"
"Physciaceae","Kashiwadia","S.Y. Kondr., Lőkös & Hur",976378,"https://www.inaturalist.org/taxa/976378","https://www.inaturalist.org/taxa/976378","https://www.inaturalist.org/taxa/60717","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","","","2021-01-27T04:16:41Z","Kashiwadia","genus","https://eol.org/pages/52239771"
"Physciaceae","Leucodermia","Kalb",913538,"https://www.inaturalist.org/taxa/913538","https://www.inaturalist.org/taxa/913538","https://www.inaturalist.org/taxa/60717","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","","","2021-01-27T04:17:26Z","Leucodermia","genus",""
"Physciaceae","Mobergia","H. Mayrhofer & Sheard",175538,"https://www.inaturalist.org/taxa/175538","https://www.inaturalist.org/taxa/175538","https://www.inaturalist.org/taxa/60717","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","","","2012-10-23T23:02:30Z","Mobergia","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378804"
"Physciaceae","Phaeophyscia","Moberg",60709,"https://www.inaturalist.org/taxa/60709","https://www.inaturalist.org/taxa/60709","https://www.inaturalist.org/taxa/60717","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","","","2019-08-27T02:12:02Z","Phaeophyscia","genus","http://www.ubio.org/browser/details.php?namebankID=2561050"
"Physciaceae","Phaeorrhiza","H. Mayrhofer & Poelt",175444,"https://www.inaturalist.org/taxa/175444","https://www.inaturalist.org/taxa/175444","https://www.inaturalist.org/taxa/60717","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","","","2012-10-23T22:58:43Z","Phaeorrhiza","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2389932"
"Physciaceae","Physcia","(Schreb.) Michaux",117887,"https://www.inaturalist.org/taxa/117887","https://www.inaturalist.org/taxa/117887","https://www.inaturalist.org/taxa/60717","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","","","2019-08-27T02:12:04Z","Physcia","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2267301"
"Physciaceae","Physciella","Essl.",175438,"https://www.inaturalist.org/taxa/175438","https://www.inaturalist.org/taxa/175438","https://www.inaturalist.org/taxa/60717","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","","","2012-10-23T22:58:24Z","Physciella","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2390001"
"Physciaceae","Physconia","Poelt",175433,"https://www.inaturalist.org/taxa/175433","https://www.inaturalist.org/taxa/175433","https://www.inaturalist.org/taxa/60717","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","","","2019-08-27T02:12:07Z","Physconia","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378826"
"Physciaceae","Rinodina","(Ach.) Gray",123457,"https://www.inaturalist.org/taxa/123457","https://www.inaturalist.org/taxa/123457","https://www.inaturalist.org/taxa/60717","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","","","2021-01-27T04:09:12Z","Rinodina","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2267478"
"Physciaceae","Rinodinella","H. Mayrhofer & Poelt",355357,"https://www.inaturalist.org/taxa/355357","https://www.inaturalist.org/taxa/355357","https://www.inaturalist.org/taxa/60717","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","","","2014-05-02T04:38:19Z","Rinodinella","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2397590"
